,Unnamed: 0,translated_text,fear,disgust,joy,sadness,surprise,anger,text
1812,1812,منطقه امارا باشد یا فانا، حمایت ولکایت یا رایا، اگر دولت بازسازی شده و تقویت شود، همان‌طور که زمین به دست TPLF افتاد، اگر بخواهد می‌تواند از نیرو استفاده کند تا حمایت رایا و ولکایت را بازگرداند. خبرنگار، چرا این‌گونه نمی‌پرسی یا پاسخ نمی‌دهی؟ این مصاحبه نیست، درست است؟,0,0,0,0,0,1,ኣማራ ክልል ይሁን ፋና የወልቃይት ፀገዴ ይሁን ራያ መንግስት ተነተርሶ ተጠግቶ እንደገባ መሬቱ እንደያዘው Tplf ከፈለገ ለመንግስት ለኣብይ ኣህመድ ድጋፍ ኣድርጎ በሃይል የተወሰደ የራያና የወልቃይት ፀገዴ ማስመለስ ይችላል ጋዜጠኛ ለምን እንደዚህ ብለህ ኣትጠይቄቸውም ወይ ኣትመልስላቸውም ቃለ መጠይቅ አይደለም እንዴ
1813,1813,کار شما موفقیت‌آمیز است، اما این همه تلاش در یک منطقه برای باور کردن دشوار است.,0,0,0,1,0,1,ስራችሁ ሑሉ ያሳፍራል ይህ ሁሉ ሴራ ባንድ ክልል ለማመን ይከብዳል።
1814,1814,لطفاً متعادل باش، خوب نیست.,0,0,0,1,0,0,ሚዛናዊ ሁን እባክህ ጥሩ አይደለም
1815,1815,اصلی ترین چیز برای سلامتی خوب است.,0,0,0,0,0,0,ዋና ዋኙ ለጤና ጥሩ ነው
1816,1816,خودش را سرزنش می‌کند و به دیگران حسادت می‌ورزد. بله، در واقع آن خانه هم آتش دارد، وقتی گفته می‌شود نگرانی کم می‌شود، اما اینطور نیست.,0,0,0,0,0,1,የእራስዋ ሲያርባት የሰው ታማስላለች  አዎ ለነገሩ አዚያም ቤት እሳት አለ ሲባል ጭንቀት ይቀላል ይባል የለ
1817,1817,رونالدو با به ثمر رساندن دو گل در بازی مقابل النصر، اولین جام خود را بالای سر برد.,0,0,0,0,0,0,ሮናልዶ ሁለት ጎሎች ባስቆጠረበት ጨዋታ ከአል-ናስር ጋር የመጀመሪያ ዋንጫውን አነሳ
1818,1818,کشور ما اتیوپی، امیدوار است که خداوند به کسانی که برای تو شر می‌خواهند توجه کند.,0,0,0,1,0,0,ኢትዮጵያችን ተስፋሽ ትልቅ ነው ክፋትን ለሚመኙልሽ ባንዳዎች እግዚአብሔር ልብ ይስጥልን
1819,1819,یک پیام بسیار جالب برای مردانی که فکر نمی‌کنند؛ اما ۹۰٪ پدران کشور ما موجودات شگفت‌انگیزی هستند (ببخشید)؛ چیزی هست که اینطور به ذهنم می‌آید، اما بیشتر داستان‌هایی هستند که در برنامه‌های آشتی و صلح مطرح می‌شوند.,0,1,0,0,1,0,በጣም ገራሚ መልእክት አለው አእምሮ ላላላቸው ወንዶች፤ ግን 90% የእኛ አገር አባቶች ዘግናኝ ፍጡር ናቸው(ይቅርታ)፤ እንደዚህ ያስባለኝ ነገር አለ ግን ይበልጥ ደግሞ እርቅ መአድ ፕሮግራም ላይ የሚነገሩ ታሪኮች ናቸው።
1820,1820,ابی احمد صلح را نمی‌پذیرد. 66 قطره خون آشوب می‌طلبد. ابی روحش زمانی خوشحال است که خون ریخته شود.,0,1,0,0,0,0,አብይ አህመድ ሰላም አይመቼውም ።66 ደም ብጥብጥ ቀውስ ይፈልጋል።አብይ መንፈሱ ደስ የሚለው ደም ሲፈስ ነው።
1821,1821,فانو اگر با استقلال اونگ مذاکره کند، زمانی که خداوند حقیقت را بداند، فانو شکست خواهد خورد. هدف واقعی فانو تنها و تنها چهار کیلومتر بود.,0,0,0,0,0,1,ፋኖ ከኦነግ ብልፅግና ጋር ከተደራደረ እውነት እግዚአብሔር በሚያውቀው ያኔ ፋኖ ተሸነፈ እውነት የፋኖ ግብ አራት ኪሎ ብቻና ብቻ ነው አከተመ
1822,1822,برادرم، لطفاً تاریخ اریتره را به خوبی بخوان یا بپرس، بهتر است. ساکت نباش و اجازه نده که تو را به عنوان یک دانشمند کر و کور تحقیر کنند.,0,1,0,0,0,1,ወንድሜ እረ እባክህ የኤርትራ ታሪክ በደንብ ብታነብ ወይም ብትጠይቅ ይሻላሀል ዝም ብለህ የምሁር ደንቆሮ ብለው እንዳይሰድቡህ
1823,1823,تو کثیف و ظالم هستی، وقتی شهروندان تنها به خاطر هویتشان کشته می‌شوند. آواره می‌شوند. خانه‌هایشان بر سرشان ویران می‌گردد. آنچه برای خوردن داشتند را از دست داده و در بیابان رها شده‌اند، این یک مشکل بزرگ است که توسط رهبری چهار کیلویی ایجاد شده است.,0,1,0,0,0,1,አንተ ቆሻሻ በዳ እንደዚህ ከሆነ ዜጎች በማንነታቸው ብቻ እየተለዩ ሲገደሉ።ሲፈናቀሉ።ቤታቸው በላያቸው ላይ ሲፈርስ።የሚበሉት አጥተው ሜዳ ላይ የወደቁት በአራት ኪሎው አባገነን መሪ ችግር ነው።
1824,1824,من شگفت‌زده هستم که چگونه چنین تفکرات قدیمی و عقب‌مانده‌ای در قرن بیست و یکم وجود دارد، نسلی که به جای پیشرفت، به گذشته می‌چسبد. به نام خداوند؟,0,1,0,0,0,1,እኔ የሚገርም እንደዚህ አይነት ድንቁርና አስተሳሰብ ይዘው በ21ክፍለ ዘመን ላይ ተቀምጠው የኋሊት የሚያስቡ ደንቆሮ መሀይም ትውልድ ይዘው የማያፍሩ እረ በስመአም?ጌታ
1825,1825,زن چه کسی می‌تواند باشد؟ 😵 او واقعاً ترسیده بود، حتی تا آمله هم 🙆‍♀️ هر دو یک جور هستند 😆,0,0,0,0,0,0,ሴት ማን ሊሆን ነው😵 ደነገጠ እኮ አምሌኬ ድረስ🙆‍♀️ሁለት አንድ አይነት😆
1826,1826,شهروندی او آمریکایی است، نه اتیوپیایی. حتی اگر آن دیاکون به نام مینامن باشد، رویای او این بود که اگر نظام پادشاهی بازگردد یا اتیوپیا توسط کشیشان هدایت شود، اما رویایش محقق نشد.,0,1,0,0,0,1,ዜግኀታቸው እኮ አሜሪካዊ እንጂ ኢትዮጽያዊ አይደለም በለይ ያ ዲያቆን ምናምን የሚባለውማ ቢሆንለት የንጉሱ ስርአት ቢመለስ ወይ በቀሳውስቶች የምተመራ ኢትዮጵያ ማየት ነበር ህልሙ ግን አይሳካም
1827,1827,😭😭😭 این یک داستان بسیار غم‌انگیز است 😭 چگونه توانستی در سن جوانی ات همه این رنج ها را تحمل کنی؟ 😭 آیا زندگی انسان بر روی زمین مبارزه سختی نیست؟ ایوب ۷:۱ خداوند با توست، همه چیز می‌گذرد و رنج هایت نیز به پایان خواهد رسید.,0,0,0,1,0,0,😭😭😭እጅግ በጣም አሳዛኝ ታሪክ ነው 😭ገና በለጋ ዕድሜሽ ይህንንን ሁሉ መከራ እንዴት ቻልሽው 😭በምድር ላይ የሰው ህይወት ብርቱ ሰልፍ አይደለምን ኢዮ 7፡1 አይዞሽ እግዚአብሔር ካንቺ ጋር ነው ሁሉም ያልፋል መከራሽም ነበር ያረግልሻል ።
1828,1828,شما بسیار خوشحال هستید، اما این امر باعث ناراحتی من می‌شود زیرا ۱۰۰ نفر از شما را دنبال می‌کنند. چون نمی‌خواستم زیاد بنویسم، همین کافی است.,0,1,0,0,0,0,የናንተ ሸው በጣም ደስ ይላል ነገርግን አማራውን የምያፈዝ ነው ምክንያትም እናንትን የሚከታተል 100 አማራ ነው ብዙ መፃፍ ስላልፈለኩ ኢዚሁ ይብቃኝ
1829,1829,آیا برای تو هم روز خوبی است؟,0,0,1,0,0,0,እውነት ነው ለአንቺም መልካም ቀን?
1830,1830,با اثبات دروغ است، اگر کسی باشد که ادعا کند، من حتی بستگانش را نیز به او ارائه خواهم داد.,0,0,0,0,0,0,በማስረጃ ውሸት ነው ብሎ የሚሞግት ካለ ቤተዘመዶቹን ጭምር አቀርብለታለሁ
1831,1831,جوجو، فردی که به او گفته می‌شود، با گلفم و مِسوا صحبت کرد و خوشحال شد.,0,0,1,0,0,0,ጁጁ እሚባል ሰው ጉልፈምን ምስ ምሷን ሲነግራት ደስ ሲል
1832,1832,زمانی که تنها بند را خریدی و سد متعلق به آن را فروختی، زمانی است که من با تو وارد سومین جنگ جهانی می‌شویم.,0,0,0,0,0,1,ብቻ ቦንድ የገዛውበትን ግድብ ተደራድረህ የሸጥከው ጊዜ ነው ከእኔ ጋር 3ተኛ የአለም ጦርነት ውስጥ የምንገባው
1833,1833,تو یک احمق بی‌عقل هستی که نمی‌توانی بخوانی، ای گاو روستایی.,0,1,0,0,0,0,አንተ ንፍጥ ጭንቅላት ደንቆሮ ማንበብ ሳትችል የሠፈር ወያላ
1834,1834,من نمی‌خواهم بدون تحسین مسئولیت، صداقت و صبر رهبرانمان، به ویژه در این مورد، قضاوت وجدانی وزیر را نادیده بگیرم.,0,0,1,0,0,0,የአባቶቻችንን የአመራር ብስለት ስክነትና ትእግስት በተለይም በዚህ ጉዳይ ላይ የጠቅላይ ሚኒስቴሩን የተመዛዘነ የህሊና ዳኝነት ሳላደንቅ ማለፍ አልፈልግም
1835,1835,اگر لباس‌هایشان پاره شود، به عریانی بازمی‌گردند. پاسخ تو ترس است. برای بیان کلمات اضطراب داشتن، پنهان کردن فقر مردم و محدودیت در سخن گفتن، تو را شبیه نمی‌کنند.,0,0,0,0,0,1,አለባብሶ ቢያርሱ በአረም ይመለሱ ነው የሆነው መልስህ ፍርሀት ቃላት ለማውጣት መጨነቅ የህዝብ ብሶትን መደበቅ ለመናገር ገደብ ያለብህ አላስመሰለብህም ወይ
1836,1836,چه اشکالی دارد اگر بتواند توسعه منطقه، دموکراسی، حکومتداری خوب، حاکمیت قانون، صلح و پایداری را تضمین کند؟ تغییر با بی‌حوصلگی اتفاق نمی‌افتد.,0,0,0,0,0,1,ምነው የክልሉን ልማት፣ዴሞክራሲ፣ መልካም አስተዳደር፣ የህግ የበላይነት፣ ሰላም እና ብልጽግናን ማረጋገጥ ከቻለ ምንድነው ክፋቱ? በጎጠኝነት ለውጥ አይመጣም።
1837,1837,در این فرصت، ما به وضوح فهمیدیم که آماریا چگونه یک شهروند وفادار بود و سپس تبدیل به دشمن شد. اگر از این پس آماریا همچنان ادامه دهد، او به آزادی خود نزدیک شده است. دولت فاسد و متحدان آماریا روزهای تاریکشان فرا رسیده است. برای اولین بار در جهان، یک شهروند توسط یک پهپاد آزمایشی و رهبر شیطان‌صفت مورد حمله قرار گرفته است.,0,1,0,0,0,0,በዚህ አጋጣሚ አማራ እንዴ ዜላ ዜጋ ከዚያም አልፎ ጠላት እንደሆነ በግልፅ አውቀናል ካሁን በሗላ ያረረበት ያማስል አማራ ከሆነ ነፃነቱን ሊያውጂ ጫፍ ላይ ደርሷል አሼባሪው መንግስት እና የአማራ ባዕደኖች የጨለማ ቀናችው ደርሷል በአለማችን ለመጀመሪያ ጊዜ በዜጋ ላይ ድሮን የፈተሼ ና የተለማመደ አጋንት መሪ66
1838,1838,او نکات خوبی را مطرح کرد، اما با ترس صحبت می‌کند. هرچه بگوید، باز هم زندان است.,0,0,1,0,0,0,ጥሩ ነጥቦችን አንስቷል  ፈራ እያለ ነው የሚናገረው  ምን ያድርግ ቢናገር ያው እስር ቤት ነው
1839,1839,متیحه تیکفو اییو بساق ایداوچو آیدل گوبز تمیلکاتش ایدیایاچو ادازی مظاف من یولوتال قوی وی زدرو الی افرم تامرو سیجمیر بن مان جوس بن یالم ورق گیزی اییتا قر بتیم اییتا نبر یلاچو اکون الان یل,0,0,0,0,0,1,መች ተከፉ እየው በሳቅ እየዳኟቸው አይደል ጎበዝ ተመልካች እዲያያቸው እደዚ መፃፍ ምን ይሉታል ቆይ ወይ ዘድሮ አለ ኤፍሬም ታምሩ ሲጀመር በነ ማአን ጁስ በነ ያለም ወርቅ ጊዜ እይታ ቀረ በጣም እይታ ነበር ያላቸው እኮ አሁን ላይ የለም
1840,1840,پیروزی جبهه آزادیبخش تیگرای به دلیل داشتن پایگاه مردمی قوی است. پروفسور برهانو نتوانست آن پایگاه را به دست آورد، زیرا سفر طولانی‌مدتی داشت.,0,0,0,0,0,0,የህውሃት ስኬት ጥሩ ህዝባዊ መሰረት ማግኘቱ ነው።የፕሮፌ ብርሃኑ ዕረጅም ጉዞ ያንን መሰረት ስላላገኘ ነው።
1841,1841,آیا دولت از دشمنان خود نمی‌ترسد؟ بعد از این، شما که مردم را تروریست می‌نامید، باید بدانید که من برعکس، دوست آنها هستم. ایمان، امید و کار وجود دارد.,0,0,0,1,0,1,አይ መንግስት ከስንቱ አጣላቹን እኮ እሌኒን ምን ስትሉ ነበር ከዚህ በኋላ እናንተ አሸባሪ ያላቹትን ህዝቡ በተቃራኒው ወዳጄ ነው ማለት ያለበት እምነት ተስፋ ደና ስራ የላቹም
