Unnamed: 0,id,text,anger,disgust,fear,joy,sadness,surprise,translated_text,emotion,length_of_class
2324,amh_train_track_a_02325,ምንድነው የህጻናት ግድያ ለምን ህግ ተከታትሎ ለህዝብ አያሳውቅም አንድ ሰሞን ሰለሞቱ ይወራል ነገ ደግሞ በሚያሳዝን መንገድ ሌላ ህጻን በአሰቃቄ ሞታ ትገኛለች ወንዝ ተጨምራ እረ ሁሉም ቤተሰብ ወቶ ሊጠይቅ የሚገባው ጉዳይ የዚች ህጻን እናት አላህ ሰብሩን ይሰጥሽ,1,0,0,0,1,0,چرا قتل کودکان تحت پیگرد قانونی قرار نمی‌گیرد و به مردم اطلاع داده نمی‌شود؟ یک روز درباره آن صحبت می‌کنند، اما فردا دوباره با غم و اندوه دیگری، کودک دیگری در مرگی دردناک از دست می‌رود. رودخانه ادامه دارد. اِی! همه خانواده‌ها باید مورد سوال قرار گیرند. مادر این کودک، خداوند صبر به تو بدهد.,"['anger', 'sadness']",2
2325,amh_train_track_a_02326,መላ የለም ከመጥፎ ለመጠብቅ ጉልበትም የለም መልካም ነገር ለመስራት በትልቁ ጌታ በአላህ ሱብሀነሁ ወተዕላ ቢሆን እንጂ,0,0,0,0,0,0,برای محافظت از بدی، هیچ نیرویی وجود ندارد و برای انجام کار خوب نیز تلاشی لازم نیست. تنها با بزرگ‌ترین پروردگار، الله سبحانه وتعالی، این امر ممکن است.,[],0
2326,amh_train_track_a_02327,አሜን! ? ካዪት ድንገት በእንግሊዘኛ እናዉራ እንዴ ?,0,0,0,0,0,0,آمین! کیت، ناگهان به انگلیسی صحبت میکنی؟,[],0
2327,amh_train_track_a_02328,“የወገኖቻችንን አስከሬኖች እየተሻገርን ነው ሳዑዲ የገባነው” ኢትዮጵያውያን ስደተኞች,0,0,0,0,1,0,«ما در حال عبور از اجساد هموطنانمان هستیم که وارد عربستان سعودی شدیم» پناهندگان اتیوپیایی,['sadness'],1
2328,amh_train_track_a_02329,አገር ትቅደም የሚለው ቃል የአፈታሪክ ሆኖ ቀረ በቃ ጊዜ የወለደው ዘረኝነት የመንግስት ቸልተኝነት አለፍ ሲል የኑሮ ውድነት ኢትዩጲያ ትቅደም የሚለውን ቃል ኧረስተውት የኔ ብሔር ይቅ,1,0,0,0,1,0,"کشوری که به نام ""تقدم"" شناخته می‌شود، اکنون تنها یک داستان باقی مانده است. در زمان تولد نژادپرستی و بی‌تفاوتی دولت، گرانی زندگی ادامه دارد. اتیوپی، کلمه ""تقدم"" را فراموش کرده و قوم من نیز آن را رها کرده‌اند.","['anger', 'sadness']",2
2329,amh_train_track_a_02330,እመብርሃን ነፍስህን ከገነት ታድርሰው አባቴ,0,0,0,0,1,0,اممبرهان، روح تو را به بهشت نزد پدرم هدایت کن.,['sadness'],1
2330,amh_train_track_a_02331,አፄ ቴዎድሮስ ገና በሽፍትነት ወቅት ሆነው የእርሳቸው ወታደሮች ያደጉበትን የማህበረ ስላሴ ገዳም ከአፄ ቴዎድሮስ እውቅና ውጭ ከብቶት ዘርፈው በልተው ነበር።በዚህም ገዳማውያኑ እንዴት ያሳደግነው ልጃችን ለገዳሙ ጠበቃ መሆን ሲገባው ያዘርፈናል ብለው ያዝናሉ። ይህን ቅየት ብለው ያወቁት ንጉሱ ገዳሙ ድረስ በመሄድ ተንበርክከው ለወታደሮቹ ጥፋት ምህረትና ልምና ጠይቀው ምህረት ተደርጎላቸዋል። ለዚህም ምህረትም ቃል ይገቡለት ዘንድእኔ ወታደር ነኝ,0,0,0,0,0,0,"امپراتور تئودروس حتی در دوران شکست، زمانی که سربازانش به صومعه مهد سلاسی حمله کردند و آن را غارت کردند، از این عمل بی‌خبر بودند. راهبان صومعه با اندوه گفتند: ""چگونه فرزندی که بزرگ کردیم، اکنون تبدیل به دشمن صومعه شده است؟"" هنگامی که امپراتور از این اتفاق مطلع شد، به سمت صومعه حرکت کرد و در برابر سربازانش زانو زد و برای اشتباهاتشان طلب بخشش و آموزش کرد. او گفت: ""من یک سربازم و قول می‌دهم که چنین خطایی تکرار نشود.""",[],0
2331,amh_train_track_a_02332,ንብረትህን ከሰረቀህ ሌባ ከአስመለስክ በኋላ መልስለትና ተሸማገል እንዴት ይባላል ወይም ማንነትህን በኃይል ጨፍልቆ በመያዝ አረጋውያንን በመጨፍጨፍ ሴቱቹን እንዳይወልዱ በማምከን አቅም ያላቸው እንዲሰደዱ በማድረግ በአንጻሩ የራሱን ነገድ አባላት አምጥቶ በማስፈር እጅግ አፀያፊ ወንጀል የሠራና የሂትለሩን ናዚ ፓርቲ ያስናቀ የከፋ ወንጀል የሠራ ጋር በምንም መልኩ መስማማት አይቻልም ይልቅስ በወልቃይትና በቁጥጥራቸው ስር አርገውት በነበረው አካባቢ,1,1,0,0,0,0,اموالت خود را پس از بازپس‌گیری از دزد، چگونه باید پاسخ داد و جبران کرد؟ یا اینکه هویت خود را با زور گرفته و افراد مسن را آزار داده و زنان را مجبور به سقط جنین کرده و آن‌ها را از توانایی فرزندآوری محروم نموده و در عوض اعضای قبیله خود را آورده و تحمیل کند، جرمی بسیار وحشتناک مرتکب شده است. این عمل با هیچ وجه قابل مقایسه با جنایت هیتلر و حزب نازی نیست که به شدت محکوم می‌شود. بلکه باید در منطقه تحت کنترل خود در ولکایت و قوت آن‌ها قرار گیرد.,"['anger', 'disgust']",2
2332,amh_train_track_a_02333,ኢትዮጵያዊ ነው ሲያምር እሱ ልጅ እራሱፕራንክ እድርጎናል 🤣🤣🤣,0,0,0,1,0,1,او اتیوپیایی است، وقتی که سامیر پسر خودش را پرانک صدا می‌زند 😂😂😂,"['joy', 'surprise']",2
2333,amh_train_track_a_02334,እውነት በጣም የሚገርም እይታ ነው አሁን የዚህን ሠውዬ ክፋት ጭካኔ አሁን ግልፅ ነው ስለሆነም በማንኛውም ሁኔታ ውስጥ ሆነን መታገል አለብን እስከ ሂወት ፍፃሜ ድረስ የ,1,0,0,0,0,1,حقیقت بسیار شگفت‌انگیز است. اکنون نفرت و خشونت این فرد کاملاً آشکار شده است، بنابراین در هر شرایطی باید بجنگیم تا پایان زندگی.,"['anger', 'surprise']",2
2334,amh_train_track_a_02335,ምንድና አድስ ነገር እኮ አይደለም ሌብናት ስዎርድ ስዋራድ የማጠ ውብ በህለችን ነው አንች ደግሞ አድስ አንደታፈጠራ ነገር አደራግሽው በቃ አራደ ሌበ ነው በነገራችን ለይ ራሰውት ከንፈርሽ ለማሰም አርፍ ነው ምስጥር ነው እሽ,0,1,0,0,0,0,این چیز جدیدی نیست، در واقع موضوع پیچیده‌ای است که ما با آن مواجه هستیم. تو هم به نظر می‌رسد چیزی جدید را کشف کرده‌ای و آن را بزرگ جلوه می‌دهی. اما این فقط یک راز است، همین.,['disgust'],1
2335,amh_train_track_a_02336,በጣም ያሳዝናል አይ እግዚአብሔር ይርዳዎት አባታችን,0,0,0,0,1,0,بسیار غم‌انگیز است، ای خداوند به پدرمان کمک کن.,['sadness'],1
2336,amh_train_track_a_02337,በሕንድ በደረሰ የባቡር አደጋ ከ260 በላይ ሰዎች ሞቱ,0,0,0,0,1,0,در هند، بیش از ۲۶۰ نفر در یک حادثه قطار جان باختند.,['sadness'],1
2337,amh_train_track_a_02338,አብይ አህመድ ዛሬ ባደረገው ንግግር ጦርነቱ የትግራይ እና የአማራ እንደነበር አድርጎ ሊያቀርብ የሄደበት እርቀት በጣም የሚገርም ነው። ከዚህ በኋላም ቢሆን በሁለቱ ህዝቦች ላይ ቁማር,1,0,0,0,0,1,ابی احمد در سخنرانی امروز خود تلاش کرد جنگ را به عنوان نبردی بین تیگرای و امهارا معرفی کند، فاصله‌ای که او ایجاد کرد بسیار شگفت‌انگیز است. حتی پس از این نیز بر روی دو مردم شرط بندی می‌کند.,"['anger', 'surprise']",2
2338,amh_train_track_a_02339,እንደ አሁኑ ግን ኢትዪጲያ ጭንቅ ውስጥ ገብታ ታውቅ ይሆን,0,0,0,0,1,0,در حال حاضر، اتیوپی در بحران به سر می‌برد.,['sadness'],1
2339,amh_train_track_a_02340,አባይዬ የሚገርም ስብከት ደግሞ ወቅታዊ ትምህርት በተረጋጋና በማር አደበት ሰማን ታድለን አምላኬ ለመምህርዬ እረጅም ዕድሜን አድልልኝ አሜን,0,0,0,1,0,0,آبای من، موعظه‌ی شگفت‌انگیزی بود و همچنین درس به‌موقعی را در آرامش و با شیرینی از مرادبی شنیدیم. خدایا برای معلمم عمر طولانی عطا کن. آمین.,['joy'],1
2340,amh_train_track_a_02341,ቡና የከፋ ሰዎች ያገኙት ስጦታ ነው ይታወቃል፡፡ ነገር ግን አቦል ቶና በረካ ከሚል ስም ጋር ባህል ያደረገው ማን ነው፡፡,0,0,0,0,0,0,قهوه به عنوان هدیه‌ای برای افراد خسته شناخته می‌شود. اما چه کسی با نام آبول تونا برکا فرهنگ را ایجاد کرد؟,[],0
2341,amh_train_track_a_02342,የኔ ፍቅር ኩዚ አለቀሰ የማይረባ ወንድሙ ሲያናድድ ሁሌ ዞሮ ይወጋዋል,1,0,0,0,1,0,عشق من کوزی گریه کرد، برادری که تسلی‌ناپذیر است، همیشه وقتی ناراحت می‌شود دور خود می‌چرخد و مبارزه می‌کند.,"['anger', 'sadness']",2
2342,amh_train_track_a_02343,አሜሪካ የጠፋባትን ወታደር ለመፈለግ ወደ ሰሜን ኮሪያ የደወለችው ስልክ አለመነሳቱን ገለጸች,0,0,0,0,0,0,آمریکا اعلام کرد که به تماس تلفنی برای یافتن سرباز گم‌شده خود به کره شمالی پاسخ نداده است.,[],0
2343,amh_train_track_a_02344,በቡድን ጋንግሪን፣ በ መሪዎች እብሪት የቀጠለው አገር ከመሠረቱ የማናጋት ዕቅድ አስፈሪ ምዕራፉን ቀጥሏል! የማይጠፋ ቀውስ ምንጩ የተዳፈነ ዝምታ ነው!,0,1,1,0,0,0,در گروه گانگرین، با رهبری تکبر، کشور همچنان فصل ترسناک برنامه‌های نابودی خود را از پایه ادامه می‌دهد! منبع آشوب بی‌پایان، سکوت تحقیر شده است!,"['disgust', 'fear']",2
2344,amh_train_track_a_02345,ለምን እዛ ያለዉን ህዝብ በደንብ አትይዙትም በተለይ ወረዳ የሚባል ነቀርሳን አደብ የማታሲዙት ስምና ፊርማ በሌለዉ ደብዳቤ ቤት አሽጐ ለሌላ ተላልፎ ካርታ የሚወጣበት ቆይ ግን በአጠቃላይ ምን ደስ የሚል ነገር አለና ነዉ ልጆቻችን ይዘን የምንመጣዉ በበኩሌ ለሀዘን ካልሆነ በስተቀር ዝር አልልም,1,0,0,0,1,0,"چرا مردم آنجا را به درستی اداره نمی‌کنید؟ به ویژه، چرا منطقه‌ای به نام ""ورده"" که یک ناکرسا است و بدون نام و امضا در دفترنامه رد می‌شود و به جای دیگری منتقل می‌شود تا کارت صادر شود. اما به طور کلی، آیا چیزی خوشحال‌کننده وجود دارد؟ ما با فرزندانمان آمده‌ایم و اگر برای غم نباشد، من حرفی نمی‌زنم.","['anger', 'sadness']",2
2345,amh_train_track_a_02346,ይሄን ሁሉ እያወቅ ለም ነው ኣንተ ለተሳዳቢዎችና ጦርነት ቀሽቃሾት ጋዜጤናዎች ሽልማት የሰጥሃቸው,1,0,0,0,0,0,این همه را می‌دانم که تو به خبرنگاران جنگ و تحریک‌کنندگان درگیری پاداش داده‌ای.,['anger'],1
2346,amh_train_track_a_02347,እኔን ያሳዘነኝ ከሪም ነው እፍፍ ተስቃየብኝ እኔ ልስቃይልህ የኔ የዋህ,0,0,0,0,1,0,من را ناراحت کردی، کرم. من رنج کشیدم و می‌خواهم تو هم رنج بکشی، ای بیچاره‌ام.,['sadness'],1
2347,amh_train_track_a_02348,የቤተሰብ ጉዳይ ያማል አይደል? ቃምበት,0,1,0,0,0,0,خانواده‌ات خوب است؟ کامبت,['disgust'],1
2348,amh_train_track_a_02349,ሰላም የማስከበር ተልኮ በአግባቡ እስካልተሰራ ድረስ፡ ህዝቡ ከዘረፋም ይሁን ከግድያ ሊድን አይችልም፡ ዘንድሮ የህዝቡን እንባ የሚያብስ ማን ነው፡፡,0,0,0,0,1,0,سلام، تا زمانی که مأموریت تحقق صلح به درستی انجام نشود، مردم نمی‌توانند از غارت یا کشتار نجات یابند. پس چه کسی اشک مردم را پاک خواهد کرد؟,['sadness'],1
2349,amh_train_track_a_02350,ይህንንን ፕራንክ ነዉ በለን ...የአንተ ይሻላል ይመችህ,0,0,0,1,0,0,این یک شوخی است... برای تو بهتر و مناسب‌تر خواهد بود.,['joy'],1
2350,amh_train_track_a_02351,ለምን ወደዚህ ሥቃይ እና መከራ ገባን? የሚለው ጥያቄ መልሱ የዛሬ 32 አመት በፊት በብዙዎች ቀድሞ ተነግሯል። የዘር ፖለቲካን በኢትዮጵያ ሲተክሉ እና አማራ የኢትዮጵያ ህዝቦች ጠላት ተብሎ ሲፈረጅ ነው የመከራው ሀሁ የተጀመረው!!! መዋጥ ነው እውነታውን!!!,0,0,0,0,0,0,چرا به این درد و رنج وارد شدیم؟ پاسخ به این سوال ۳۲ سال پیش توسط بسیاری بیان شده بود. زمانی که سیاست نژادی در اتیوپی اجرا شد و مردم آمهارا دشمن اتیوپیا قلمداد گردید، آغاز مصیبت بود!!! پذیرفتن حقیقت ضروری است!!!,[],0
